,_step,eval/loss,_runtime,eval/entropy,eval/num_tokens,train/epoch,eval/steps_per_second,eval/samples_per_second,eval/mean_token_accuracy,eval/runtime,_timestamp,train/global_step,train/entropy,train/mean_token_accuracy,train/num_tokens,train/loss,train/grad_norm,train/learning_rate
122,122,,801.578309629,,,0.5020576131687243,,,,,1764176765.8683183,122,1.3234578371047974,0.7046476602554321,164357.0,1.316,1.3194116353988647,1.1862487329113606e-05
123,123,,801.870876484,,,0.5061728395061729,,,,,1764176766.160885,123,0.9073813557624817,0.7891458868980408,165485.0,0.9073,1.39395272731781,1.172071062357035e-05
124,124,,802.19842075,,,0.5102880658436214,,,,,1764176766.4884365,124,1.1813446283340454,0.7275063991546631,166656.0,1.1235,1.5571292638778687,1.1578576573543541e-05
125,125,,802.488781023,,,0.51440329218107,,,,,1764176766.7787952,125,1.1602381467819214,0.7241379022598267,167646.0,1.2604,1.6179544925689697,1.1436114696383749e-05
126,126,,802.790293206,,,0.5185185185185185,,,,,1764176767.080294,126,1.123315691947937,0.7548806667327881,169033.0,0.9948,1.5707333087921143,1.1293354577522264e-05
127,127,,803.0927757,,,0.522633744855967,,,,,1764176767.3826654,127,1.1203638315200806,0.7369458079338074,170052.0,1.1433,1.653499960899353,1.1150325864327003e-05
128,128,,803.410118277,,,0.5267489711934157,,,,,1764176767.7001977,128,1.2475144863128662,0.7137870788574219,171202.0,1.2008,1.4798369407653809,1.1007058259945584e-05
129,129,,803.710442149,,,0.5308641975308642,,,,,1764176768.0004647,129,1.2251299619674683,0.6945205330848694,172666.0,1.3116,1.4840717315673828,1.0863581517136776e-05
130,130,,804.007657168,,,0.5349794238683128,,,,,1764176768.2976754,130,1.2677972316741943,0.7256719470024109,173749.0,1.2308,1.5525845289230347,1.0719925432091671e-05
131,131,,804.347787454,,,0.5390946502057613,,,,,1764176768.6378014,131,1.2001641988754272,0.7078431248664856,175283.0,1.2299,1.3371623754501343,1.0576119838245843e-05
132,132,,804.653767001,,,0.5432098765432098,,,,,1764176768.943848,132,1.1696734428405762,0.7178143858909607,176623.0,1.2304,1.6023008823394775,1.043219460008374e-05
133,133,,804.95114888,,,0.5473251028806584,,,,,1764176769.241228,133,1.1233551502227783,0.7481481432914734,177707.0,0.987,1.4099377393722534,1.0288179606936666e-05
134,134,,805.253126184,,,0.551440329218107,,,,,1764176769.5432181,134,0.9584629535675049,0.7832111120223999,178938.0,0.9196,1.4013464450836182,1.0144104766775574e-05
135,135,,805.622732616,,,0.5555555555555556,,,,,1764176769.9127355,135,1.0758278369903564,0.7527675032615662,180297.0,1.0833,1.301176905632019,1e-05
136,136,,805.912317639,,,0.5596707818930041,,,,,1764176770.202332,136,0.9867901802062988,0.7549857497215271,181354.0,1.0041,1.433577299118042,9.855895233224431e-06
137,137,,806.227731984,,,0.5637860082304527,,,,,1764176770.5177448,137,1.3534868955612183,0.6657842397689819,182869.0,1.4392,1.5193151235580444,9.711820393063337e-06
138,138,,806.529711097,,,0.5679012345679012,,,,,1764176770.8198154,138,0.9386358857154846,0.7948718070983887,183848.0,0.8391,1.5860658884048462,9.56780539991626e-06
139,139,,806.892515604,,,0.5720164609053497,,,,,1764176771.1824656,139,1.030605673789978,0.7608069181442261,185240.0,1.0262,1.3436524868011475,9.423880161754158e-06
140,140,,807.173198739,,,0.5761316872427984,,,,,1764176771.4632194,140,1.0184606313705444,0.75789475440979,186194.0,0.9674,1.5346388816833496,9.28007456790833e-06
141,141,,807.61037938,,,0.5802469135802469,,,,,1764176771.900386,141,1.4868242740631104,0.6873720288276672,187663.0,1.4619,1.3672250509262085,9.13641848286323e-06
142,142,,807.900092493,,,0.5843621399176955,,,,,1764176772.190124,142,1.0225491523742676,0.7624660134315491,188770.0,1.0272,1.6908930540084839,8.992941740054418e-06
143,143,,808.349167774,,,0.588477366255144,,,,,1764176772.6391835,143,1.2765215635299683,0.7102803587913513,190486.0,1.2877,1.211792230606079,8.849674135672999e-06
144,144,,808.633183492,,,0.5925925925925926,,,,,1764176772.9232101,144,1.1326848268508911,0.7217175960540771,191701.0,1.1574,1.310060739517212,8.706645422477739e-06
145,145,,808.95284829,,,0.5967078189300411,,,,,1764176773.2428927,145,1.0567229986190796,0.7348484992980957,193289.0,1.1191,1.37611985206604,8.563885303616253e-06
146,146,,809.424012731,,,0.6008230452674898,,,,,1764176773.7140312,146,1.3181767463684082,0.6902506947517395,195088.0,1.3105,1.5606664419174194,8.42142342645646e-06
147,147,,809.693082896,,,0.6049382716049383,,,,,1764176773.9831188,147,1.05448317527771,0.750826895236969,195999.0,1.0863,1.9337478876113892,8.279289376429653e-06
148,148,,810.016033828,,,0.6090534979423868,,,,,1764176774.3060646,148,1.0952223539352417,0.7313713431358337,197600.0,1.1413,1.2536295652389526,8.137512670886397e-06
149,149,,810.315012329,,,0.6131687242798354,,,,,1764176774.6050348,149,1.0020266771316528,0.7521781325340271,198637.0,0.9945,1.5141613483428955,7.996122752966596e-06
150,150,,810.632322605,,,0.6172839506172839,,,,,1764176774.9223006,150,1.2068157196044922,0.7569786310195923,199859.0,1.1042,1.3758244514465332,7.855148985484946e-06
151,151,,810.945285298,,,0.6213991769547325,,,,,1764176775.2352984,151,1.184861660003662,0.7370272874832153,201000.0,1.1649,1.5474309921264648,7.71462064483311e-06
152,152,,811.252153226,,,0.6255144032921811,,,,,1764176775.542059,152,1.2263003587722778,0.7083333134651184,202372.0,1.2562,1.35499107837677,7.574566914899779e-06
153,153,,811.569292472,,,0.6296296296296297,,,,,1764176775.8592598,153,1.024454116821289,0.7759815454483032,203675.0,0.9714,1.5139561891555786,7.4350168810099955e-06
154,154,,812.138652279,,,0.6337448559670782,,,,,1764176776.428659,154,1.1186580657958984,0.7309321761131287,205567.0,1.1567,1.2404162883758545,7.295999523884921e-06
155,155,,812.421886696,,,0.6378600823045267,,,,,1764176776.7118173,155,1.1209315061569214,0.7359050512313843,206919.0,1.1493,1.4234100580215454,7.157543713623353e-06
156,156,,812.766175356,,,0.6419753086419753,,,,,1764176777.0562375,156,1.0423482656478882,0.7454289793968201,208345.0,1.036,1.2393286228179932,7.019678203706164e-06
157,157,,813.055968179,,,0.6460905349794238,,,,,1764176777.3460505,157,1.0977414846420288,0.7569721341133118,209353.0,1.1449,1.7071645259857178,6.882431625025016e-06
158,158,,813.42433716,,,0.6502057613168725,,,,,1764176777.7143388,158,1.0192737579345703,0.7538126111030579,210734.0,1.081,1.4512940645217896,6.745832479936492e-06
159,159,,813.717656026,,,0.654320987654321,,,,,1764176778.0077772,159,1.1861295700073242,0.7102177739143372,211932.0,1.1708,1.6082099676132202,6.609909136342956e-06
160,160,,814.026550945,,,0.6584362139917695,,,,,1764176778.3165436,160,1.3591278791427612,0.6860387325286865,213433.0,1.4442,1.4658739566802979,6.474689821801295e-06
161,161,,814.371832766,,,0.6625514403292181,,,,,1764176778.6618447,161,1.2626835107803345,0.7131608724594116,215215.0,1.2835,1.2334709167480469,6.340202617660842e-06
162,162,,814.675408981,,,0.6666666666666666,,,,,1764176778.9654253,162,1.2578773498535156,0.6865342259407043,216578.0,1.2233,1.2860771417617798,6.206475453231644e-06
163,163,,814.975060342,,,0.6707818930041153,,,,,1764176779.2650404,163,1.0106559991836548,0.7630560994148254,217616.0,1.0457,1.6299821138381958,6.073536099984314e-06
164,164,,815.321057874,,,0.6748971193415638,,,,,1764176779.6110854,164,1.1268641948699951,0.7412353754043579,219417.0,1.0775,1.1446694135665894,5.941412165782645e-06
165,165,,815.616584722,,,0.6790123456790124,,,,,1764176779.9066002,165,1.0977836847305298,0.7463263869285583,220714.0,1.0569,1.2930660247802734,5.810131089150228e-06
166,166,,815.907834646,,,0.6831275720164609,,,,,1764176780.1977925,166,1.2413731813430786,0.75390625,221486.0,1.133,1.9150491952896118,5.6797201335722064e-06
167,167,,816.198052609,,,0.6872427983539094,,,,,1764176780.4881203,167,1.2862063646316528,0.7424390316009521,222515.0,1.0962,1.5915415287017822,5.550206381833409e-06
168,168,,816.494330287,,,0.691358024691358,,,,,1764176780.7843564,168,1.1589314937591553,0.7340425252914429,223647.0,1.1316,1.5751324892044067,5.421616730394e-06
169,169,,816.789142724,,,0.6954732510288066,,,,,1764176781.0791821,169,1.2399070262908936,0.7521459460258484,224583.0,1.1152,1.6666933298110962,5.293977883803797e-06
170,170,,817.078370307,,,0.6995884773662552,,,,,1764176781.3683834,170,1.0095880031585693,0.7686139941215515,225460.0,0.9831,1.858017921447754,5.167316349156495e-06
171,171,,817.473200941,,,0.7037037037037037,,,,,1764176781.763287,171,1.2305066585540771,0.7202042937278748,227226.0,1.2116,1.1736350059509277,5.041658430584852e-06
172,172,,817.742191925,,,0.7078189300411523,,,,,1764176782.032264,172,1.1140871047973633,0.7577268481254578,228233.0,1.0466,1.625166893005371,4.917030223798057e-06
173,173,,818.072680984,,,0.7119341563786008,,,,,1764176782.3627086,173,1.2734172344207764,0.7055702805519104,229745.0,1.3157,1.3132513761520386,4.793457610662334e-06
174,174,,818.511700927,,,0.7160493827160493,,,,,1764176782.8017247,174,1.0276812314987183,0.7547169923782349,231922.0,1.0223,0.958848237991333,4.670966253826027e-06
175,175,,818.777675489,,,0.720164609053498,,,,,1764176783.0677881,175,1.1105958223342896,0.7496991753578186,232757.0,1.1172,1.750279188156128,4.549581591390142e-06
176,176,,819.063158167,,,0.7242798353909465,,,,,1764176783.3532083,176,1.0197042226791382,0.7599580883979797,233715.0,0.9774,1.7958173751831055,4.429328831625565e-06
177,177,,819.438408075,,,0.7283950617283951,,,,,1764176783.7283661,177,0.9429738521575928,0.7623143196105957,234998.0,0.9606,1.3602995872497559,4.310232947737979e-06
178,178,,819.850808844,,,0.7325102880658436,,,,,1764176784.1408465,178,1.168328881263733,0.7079303860664368,236553.0,1.2323,1.3160736560821533,4.192318672681631e-06
179,179,,820.152377677,,,0.7366255144032922,,,,,1764176784.4424138,179,1.0304510593414307,0.7469969987869263,237889.0,1.088,1.4048854112625122,4.0756104940229645e-06
180,180,,820.473094867,,,0.7407407407407407,,,,,1764176784.7631106,180,1.0655897855758667,0.7556623220443726,239350.0,1.0351,1.3827060461044312,3.960132648855226e-06
181,181,,820.7741806,,,0.7448559670781894,,,,,1764176785.0642912,181,1.432979702949524,0.6603278517723083,240879.0,1.4762,1.4006235599517822,3.845909118765073e-06
182,182,,821.074746012,,,0.7489711934156379,,,,,1764176785.364787,182,0.9302574992179871,0.780701756477356,242137.0,0.9413,1.4367330074310303,3.732963624852275e-06
183,183,,821.367251687,,,0.7530864197530864,,,,,1764176785.6571453,183,1.1960197687149048,0.7419738173484802,242982.0,1.1462,1.9148770570755005,3.6213196228034796e-06
184,184,,821.661747194,,,0.757201646090535,,,,,1764176785.9518256,184,0.94894939661026,0.7825136780738831,243901.0,0.8508,1.5014790296554565,3.511000298021098e-06
185,185,,821.95556267,,,0.7613168724279835,,,,,1764176786.2455916,185,1.213634729385376,0.7319485545158386,244916.0,1.1713,1.6110764741897583,3.402028560808357e-06
186,186,,822.383008952,,,0.7654320987654321,,,,,1764176786.673037,186,1.2932158708572388,0.7221856713294983,246439.0,1.2594,1.2511601448059082,3.2944270416114256e-06
187,187,,822.670189033,,,0.7695473251028807,,,,,1764176786.960141,187,1.1302859783172607,0.7318070530891418,247666.0,1.132,1.6196757555007935,3.1882180863197308e-06
188,188,,823.012423462,,,0.7736625514403292,,,,,1764176787.3024855,188,0.9908855557441711,0.7516629695892334,249023.0,0.9899,1.3372511863708496,3.0834237516252817e-06
189,189,,823.303502146,,,0.7777777777777778,,,,,1764176787.5935066,189,1.1040202379226685,0.7299465537071228,250149.0,1.1398,1.506223201751709,2.980065800442137e-06
190,190,,823.602142236,,,0.7818930041152263,,,,,1764176787.8921425,190,1.1935067176818848,0.7328178882598877,251317.0,1.1095,1.395158052444458,2.878165697386812e-06
191,191,,823.925316008,,,0.7860082304526749,,,,,1764176788.21511,191,1.1507847309112549,0.7353351712226868,252753.0,1.1614,1.3704872131347656,2.777744604320706e-06
192,192,,824.211150717,,,0.7901234567901234,,,,,1764176788.5010612,192,1.1615490913391113,0.7379912734031677,253673.0,1.1313,1.6301788091659546,2.678823375955314e-06
193,193,,824.587738265,,,0.7942386831275721,,,,,1764176788.877754,193,1.1970447301864624,0.7103064060211182,255113.0,1.2739,1.482102632522583,2.581422555521316e-06
194,194,,824.878813169,,,0.7983539094650206,,,,,1764176789.168874,194,1.050804853439331,0.7421665191650391,256234.0,1.0943,1.4799256324768066,2.485562370502279e-06
195,195,,825.371614099,,,0.8024691358024691,,,,,1764176789.6616268,195,1.3087058067321777,0.6835094094276428,258415.0,1.3754,1.2518757581710815,2.391262728433995e-06
196,196,,825.742225892,,,0.8065843621399177,,,,,1764176790.0322475,196,1.1013611555099487,0.7580645084381104,260031.0,1.0745,1.3969535827636719,2.2985432127701945e-06
197,197,,826.045640847,,,0.8106995884773662,,,,,1764176790.3356712,197,1.0250375270843506,0.7414330244064331,261961.0,1.0495,1.1735724210739136,2.2074230788156325e-06
198,198,,826.354184026,,,0.8148148148148148,,,,,1764176790.6441932,198,1.193737268447876,0.7109434008598328,263290.0,1.2057,1.3786022663116455,2.1179212497272582e-06
199,199,,826.657730651,,,0.8189300411522634,,,,,1764176790.9477613,199,1.2937870025634766,0.6871117949485779,264582.0,1.3524,1.4746263027191162,2.030056312584424e-06
200,200,,826.967883591,,,0.823045267489712,,,,,1764176791.2578351,200,1.3772741556167603,0.6805555820465088,266170.0,1.3736,1.2863296270370483,1.9438465145288377e-06
201,201,,827.363804196,,,0.8271604938271605,,,,,1764176791.6537113,201,1.2365531921386719,0.7069464325904846,267556.0,1.2552,1.372158408164978,1.8593097589751318e-06
202,202,,827.663816728,,,0.831275720164609,,,,,1764176791.9538338,202,1.0928062200546265,0.7399404048919678,268902.0,1.0726,1.4554181098937988,1.7764636018928249e-06
203,203,,828.006614967,,,0.8353909465020576,,,,,1764176792.2966218,203,1.062579870223999,0.7407611608505249,270719.0,1.0688,1.1257660388946533,1.6953252481604198e-06
204,204,,828.280441006,,,0.8395061728395061,,,,,1764176792.5704749,204,1.0782477855682373,0.7523029446601868,271700.0,1.0177,1.6696404218673706,1.6159115479924259e-06
205,205,,828.578626916,,,0.8436213991769548,,,,,1764176792.8686657,205,1.2411950826644897,0.7289377450942993,272796.0,1.2328,1.5960179567337036,1.5382389934400199e-06
206,206,,828.866507987,,,0.8477366255144033,,,,,1764176793.1565225,206,1.2507883310317993,0.709956705570221,273724.0,1.264,1.639793872833252,1.462323714966114e-06
207,207,,829.193942562,,,0.8518518518518519,,,,,1764176793.4841137,207,1.3724589347839355,0.6634920835494995,274988.0,1.4191,1.4999020099639893,1.3881814780954916e-06
208,208,,829.507172395,,,0.8559670781893004,,,,,1764176793.7971816,208,1.1981879472732544,0.7244672775268555,276353.0,1.1569,1.3665329217910767,1.3158276801407432e-06
209,209,,829.846554121,,,0.8600823045267489,,,,,1764176794.1365752,209,1.2106527090072632,0.7190789580345154,277877.0,1.1742,1.3263909816741943,1.2452773470046543e-06
210,210,,830.137241675,,,0.8641975308641975,,,,,1764176794.4273024,210,1.1446120738983154,0.7309058904647827,279007.0,1.213,1.5313482284545898,1.1765451300597574e-06
211,211,,830.451357309,,,0.8683127572016461,,,,,1764176794.741372,211,1.1583720445632935,0.7418889403343201,280398.0,1.119,1.319163203239441,1.1096453031056265e-06
212,212,,830.882046205,,,0.8724279835390947,,,,,1764176795.1720188,212,1.1894032955169678,0.7066752314567566,281960.0,1.175,1.226425290107727,1.0445917594046073e-06
213,213,,831.228070836,,,0.8765432098765432,,,,,1764176795.5180907,213,1.1458556652069092,0.7186828851699829,283361.0,1.1782,1.2884809970855713,9.813980087965625e-07
214,214,,831.50822878,,,0.8806584362139918,,,,,1764176795.7981486,214,1.085921049118042,0.7503045201301575,284186.0,1.0041,1.7856602668762207,9.200771748932513e-07
215,215,,831.814875378,,,0.8847736625514403,,,,,1764176796.1048956,215,1.1478841304779053,0.7492931485176086,285251.0,1.049,1.5455883741378784,8.606419923529175e-07
216,216,,832.118583703,,,0.8888888888888888,,,,,1764176796.4086149,216,1.0926766395568848,0.746835470199585,286282.0,1.0922,1.6537784337997437,8.031048042356393e-07
217,217,,832.455851487,,,0.8930041152263375,,,,,1764176796.7458708,217,1.2344858646392822,0.7100396156311035,287800.0,1.2163,1.2455276250839233,7.474775594400252e-07
218,218,,832.888958315,,,0.897119341563786,,,,,1764176797.1790857,218,1.3000435829162598,0.6913503408432007,289411.0,1.349,1.2731482982635498,6.937718102217461e-07
219,219,,833.201606417,,,0.9012345679012346,,,,,1764176797.491639,219,1.2972885370254517,0.6995600461959839,291006.0,1.3074,1.3113138675689697,6.41998709794458e-07
220,220,,833.505691492,,,0.9053497942386831,,,,,1764176797.7957387,220,1.1780426502227783,0.7304127812385559,292197.0,1.1013,1.5017988681793213,5.921690100135713e-07
221,221,,833.798736258,,,0.9094650205761317,,,,,1764176798.0887356,221,1.093464732170105,0.7655555605888367,293101.0,1.0318,1.6155343055725098,5.442930591433992e-07
222,222,,834.285092392,,,0.9135802469135802,,,,,1764176798.5751233,222,1.3219271898269653,0.6938775777816772,294624.0,1.3539,1.3889405727386475,4.983807997080925e-07
223,223,,834.631476654,,,0.9176954732510288,,,,,1764176798.921505,223,1.346696376800537,0.6843205690383911,296063.0,1.3584,1.3824925422668457,4.544417664268652e-07
224,224,,834.925942351,,,0.9218106995884774,,,,,1764176799.2159724,224,0.9952822327613831,0.7720820307731628,297335.0,0.928,1.359955072402954,4.124850842338779e-07
225,225,,835.31496567,,,0.9259259259259259,,,,,1764176799.6050127,225,1.3046497106552124,0.7218359112739563,298777.0,1.2487,1.3588998317718506,3.725194663832521e-07
226,226,,835.632356587,,,0.9300411522633745,,,,,1764176799.9223678,226,1.1575425863265991,0.7354793548583984,300210.0,1.1688,1.3752750158309937,3.345532126395579e-07
227,227,,835.916359945,,,0.934156378600823,,,,,1764176800.206389,227,1.0112611055374146,0.7633069157600403,301097.0,0.9946,1.7247226238250732,2.985942075541848e-07
228,228,,836.224436634,,,0.9382716049382716,,,,,1764176800.5144584,228,1.3437509536743164,0.6938239336013794,302623.0,1.3913,1.3642929792404175,2.646499188279328e-07
229,229,,836.714329581,,,0.9423868312757202,,,,,1764176801.0044262,229,1.2160558700561523,0.7059974074363708,304161.0,1.2706,1.4535924196243286,2.3272739576017945e-07
230,230,,836.998013828,,,0.9465020576131687,,,,,1764176801.2880409,230,1.082828164100647,0.7508846521377563,305578.0,1.0816,1.301539421081543,2.028332677849254e-07
231,231,,837.289615193,,,0.9506172839506173,,,,,1764176801.579726,231,1.150728464126587,0.7509542107582092,306630.0,1.0958,1.7488787174224854,1.7497374309405346e-07
232,232,,837.60754236,,,0.9547325102880658,,,,,1764176801.897579,232,0.955141007900238,0.7821011543273926,307919.0,0.8854,1.2315876483917236,1.49154607348051e-07
233,233,,837.915915899,,,0.9588477366255144,,,,,1764176802.2058969,233,1.231627345085144,0.7256198525428772,309133.0,1.1335,1.3997293710708618,1.2538122247448325e-07
234,234,,838.219515874,,,0.9629629629629629,,,,,1764176802.5095117,234,1.0729960203170776,0.7615101337432861,310223.0,1.0958,1.5705968141555786,1.0365852555447642e-07
235,235,,838.526999752,,,0.9670781893004116,,,,,1764176802.8170338,235,1.2459473609924316,0.7141706943511963,311469.0,1.2221,1.4769389629364014,8.39910277974132e-08
236,236,,838.826191253,,,0.9711934156378601,,,,,1764176803.115976,236,1.250245451927185,0.6944198608398438,312602.0,1.3097,1.6545946598052979,6.638281360408339e-08
237,237,,839.134115161,,,0.9753086419753086,,,,,1764176803.424064,237,1.1377745866775513,0.740804135799408,313775.0,1.1945,1.475489616394043,5.083753971846239e-08
238,238,,839.440442158,,,0.9794238683127572,,,,,1764176803.7304587,238,1.1465908288955688,0.7540208101272583,314836.0,1.0472,1.4073997735977173,3.735843446830867e-08
239,239,,839.834220042,,,0.9835390946502057,,,,,1764176804.1241915,239,1.227156400680542,0.697869598865509,316389.0,1.2886,1.3225727081298828,2.5948297094724463e-08
240,240,,840.120466111,,,0.9876543209876543,,,,,1764176804.4104958,240,0.9831973314285278,0.7681962251663208,317657.0,0.8363,1.4000518321990967,1.6609497170834154e-08
241,241,,840.42831092,,,0.9917695473251029,,,,,1764176804.7182217,241,1.0721726417541504,0.7702325582504272,318736.0,1.0022,1.4566826820373535,9.343974109685684e-09
242,242,,840.737038449,,,0.9958847736625515,,,,,1764176805.0270169,242,1.2095757722854614,0.732528030872345,319899.0,1.1539,1.6325559616088867,4.153236761488266e-09
243,243,,841.03682063,,,1.0,,,,,1764176805.3268065,243,1.0650626420974731,0.7652081251144409,320840.0,0.9106,1.61063814163208,1.0383631002686133e-09
244,244,1.2785650491714478,845.311557928,1.289021074771881,320840.0,1.0,4.712,23.559,0.6761048436164856,0.4245,1764176809.601406,243,,,,,,
245,245,,845.316369432,,,1.0,,,,,1764176809.6066048,243,,,,,,
